,name,text,label
0,4925.2001-09-21.farmer.ham.txt,Subject texas market analysis team asked troy denetsosie responsible compiling updating detailed supply market infrastructure analysis texas information support origination trading activities use lot format website developed regions spcifically troy offload lot analysis work currently market side work closely bryan hull support immediate needs traders deliverables troy texas section gas fundamentals webpage modeled central region daily report gas flows deals basis positons etc detailed infrastructure analysis maps flows etc support development supply market hub positions please give support regards brian original message bryan gary sent friday september redmond brian subject crm database know much mark time date geared around finding companies customers phone numbers past business may done customers started move forward starting point short weeks addressed uncovered started road hope profitable crm database great tool follow appears originators would log calls meetings business gets discussed customer would great tool group starting ground zero still appears developmental issues around program meantime using number spreadsheets keep business crm database approved delayed decided populate act database currently supported enron user friendly crm would cost act relatively free questions please let know original message buss sent friday september bryan gary knippa mark redmond brian subject crm database thursday past week went meeting regarding crm database designed siebel purpose handling customer information crm database implemented trading origination groups within enron provides following capabilities account contact management activity tracking planning potential deal management outlook synchronization remote connectivity synchronization mail siebel records activity current enron groups use system enron industrial markets implemented may freight markets implemented august following list groups utilizing system industrial mkts freight mkts users counterparties contacts activities quotes opportunities following groups also inquired system implemented eol global mkts ees transportation east power orig insolvent debt basic costs timeline system users week timeline implementation basic implementation may include functionality shown remote connectivity reason written show possible system could used gas floor origination trading groups manage contact information share data among groups cost implement origination groups appear prohibitive could implemented good time frame issues coordination among groups desire share information let know think viable possibility would best way approach origination groups colin tonks database system guy within fundamentals group also meeting thinks would work great would individual coordinating efforts natural gas system side thanks,ham
0,1520.2000-06-28.farmer.ham.txt,Subject republic royalty deal terminated nelson ferries ami forwarded ami chokshi corp enron megan parker ami chokshi corp enron enron neal winfree hou ect ect subject republic royalty republic royalty one ces deals sent invoice may production see deal may either know deal extended new deal number megan,ham
0,2465.2000-10-05.farmer.ham.txt,Subject tenaska outage update fyi forwarded mike mazowita corp enron mike gough please respond mazowita mike scarborough dan ward chuck subject tenaska outage update finally beginning put closure outage frustrating say least currently projecting late friday early saturday morning startup barring unseen problems,ham
0,2474.2000-10-06.farmer.ham.txt,Subject discussion week october material coming wednesday night next week starting new series discussions based concepts discussed book roaring lambs bob briner might want pick read interested bobby neon measuring success doc,ham
0,3863.2001-03-20.farmer.ham.txt,Subject boat believe boat long boat cover bring boat information tomorrow anymore questions recently took shop get ready season salesman said looked brand new brand new battery everything runs perfectly call want take look briant,ham
0,1524.2000-06-28.farmer.ham.txt,Subject grandma wassup forwarded bryan hull hou ect cecilia olvera bryan hull hou ect ect subject grandma wassup forwarded cecilia olvera hou ect alex saldana sonya rodriguez enron nere marissa merino marivel mercado enron martha real maria segura juan lopez enron adriana saldana alicia leal dinorah jerez ernest vanilapuf aol com smedina chartertitle com csal aol com stacie saldivar chron com sandra martinez cecilia olvera enron com aol com andrea guillen hou ect dkovasovic aol com mbalderas chartertitle com heather choate enron com subject grandma wassup forwarded alex saldana hou ect grandma wassup mpg,ham
0,3678.2001-02-26.farmer.ham.txt,Subject hpl nom february see attached file hplno xls hplno xls,ham
0,2831.2000-11-13.farmer.ham.txt,Subject enron hpl actuals november sending revisions weekend melissa jones charlie stone gary green daren farmer enron com gary hanks enron com carlos rodriguez enron com earl tisdale enron com david avila liz bellamy enron com subject enron hpl actuals november november teco tap enron hpl iferc november teco tap enron hpl iferc november teco tap enron hpl iferc,ham
0,0722.2000-03-24.farmer.ham.txt,Subject mtbe upset mtbe plant upset early today steam boiler taken service production cut back approximately mbd mbd four five days,ham
0,4333.2001-04-19.farmer.ham.txt,Subject calpine ricky sent nom early wants thru weekend julie,ham
